id,text
32,"Patience is sorrow's salve.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
33,"Obstacles, of course, are developmentally necessary: they teach kids strategy, patience, critical thinking, resilience and resourcefulness.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
34,"Patience is key, as long as you have a purpose.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
35,"@CNNIndonesia Bagus, moga bermanfaat dan segera tugaskan berantas teroris di Papua"
36,"A man with a silver spoon may get his share of supporters, but he can never be an inspiration for somebody! Patience and hard work are 

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
37,@CNNIndonesia Terus dikirim ke papua ya
38,"It seems likely that many ofthe young who dont wait for others tocall them artists but simply announce that they are dont have the patience to make art

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
39,"I think every war certainly wears on national will and national patience, particularly a counterinsurgency.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
40,"You have to be very strong and headstrong to make your place. You have to know how to say no. Patience is very important.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
41,"Patience with family members and others who are close to us is vital for us to have happy homes.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
42,"I can imagine few things more trying to the patience than the long wasted days of waiting.

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
43,"Social media is a bit tricky but the key is in patience. I know it's easier said than done

Tangmo Thai The K2 SAFE FLIGHT JENNIE Kenceng Dejan Askara Papua Mendung Hari Sabtu Supersemar #LuhutMafia #FIFAMobileIndonesia"
44,"Ngerrrii banget tiap hari korban berjatuhan tidak ada solusi yang diambil 😌
#Papua"
45,"@ABSetyono @kemkominfo Semoga Papua bisa segera terlepas dr KKB KST dan sejenisnya!
@kemkominfo @PlateJohnny"
46,@dr_koko28 @tempodotco Mau membunuh berapa banyak pun namanya sodar a Dudung  ya biarin ajalah.....kecuali di Papua ya masang baleho habib baru mendidih tuh darahnya....hahahahahahahahahahaahhahahahahah
47,"@kangmul58 @denni_sauya Kita kirim yok, tek tek an ongkos komnas ham ke sana. Ben aja kerjaan ke Papua sana"
48,"@iftah23 Itu pengalaman dulu hehe,
Kalau sekarang ada juga yang disuka tapi orangnya sedang kerja di Papua.

Jauh dimata dekat dihati"
49,Liat berita yg Papua kmrin sedih bangettttt
50,"They make you sign an NDA before you can enter Papua New Guinea, never heard shit about that place"
51,"@Piotr81590049 @JacekPiekara Zacznij wyliczankę od Niemiec, bez nich Chiny, Indie, a nawet Papua Nowa Gwinea nie mają sensu."
52,"@tvOneNews TNI - Polri berguguran di Papua,,"
53,@CNNIndonesia KKB itu seperti orang gila lebih kecil dari teroris yang lain cuma yang kejar kehabisan bekal naik gunung. Andai saja pahlawan penumpasan PKI masih ada pasti Papua aman dan merdeka.
54,"@Jatosint alias jangan suudzon mulu elah 

sudah bagus ada itikad baik dari Pusat mau membangun Papua supaya menjadi lebih baik lah ini pada dihabisi 

belum lagi jari-jari SJW yang mengatasnamakan HAM, tapi menormalisasikan kekerasan, terlebih terhadap sipil."
55,@tvOneNews Latihan terus perang lawan Teroris di Papua kapan?
56,"@DonAdam68 Makin jelas bagaimana SDA dibagi2 oleh mereka.
Katanya bisa beli freeport, ternyata bagi2 tambang  nikel di Sulawesi dan Maluku, Bouksit di Kalimantan dan Emas di Papua ke Asing."
57,"@angelina_jolie_movie_nude

@vyah1zuev

@vyah1zuev
 papua"
58,"Ga perlu menjudge Rusia berlebihan jg, sejarah tanpa Rusia Indonesia sulit mengambil alih Papua dari tangan Negara2 sekutu. Dan jg gak perlu menjudge Ukraina, Krn ia jg dirugikan.

Indonesia cm perlu memperkuat pertahanan Negara &amp; menghindari segala kerugian fatal."
59,"Menurut saya sbg masyarakat. Negara lemah , tdk punya kekuatan dan tidak  memberantas KKB di Papua termasuk tidak tegas thdp negara lain yang ikut campur kedaulatan bangsa ini, lambat laun akan tjd babak kedua lepasnya Papua spt Timor Leste krn hasutan dr negara lain a/nama  HAM"
60,@utunSikumbang Salam dari Madura untuk semua Saudara Papua
61,"@Rori_AbuSyakira @__Sridiana_3va Ini manusia sudah dikenal dari Aceh sampai Papua, kemana penguasa, kesitulah dia, ga punya pendirian @ruhutsitompul 🤣"
62,"Menkominfo Johnny G. Plate jg menyampaikan bela sungkawa atas meninggalnya delapan orang pekerja PT PTT di Boega, Papua. penyerangan kkb terhadap pekerja terjadi ketika para korban sdg mengerjakan perbaikan tower BTS 3 telkomsel"
63,"Jual Herbal Asam Urat di Papua, WA: 082134685661 (Anwar) #HerbalAsamUratPapua"
64,@beransah @lazy_homer @iamsugar_baby @maysaaulina @epictopkomen ente tinggal di papua tapi bilang perang di  tengah hutan?  sejak kapan kkb nyerang warga di tengah hutan?
65,"Who knows about Scott Morrison trying to set up a tourism business in Papua New Guinea  it failed 

@LesStonehouse"
66,"@AlanShearer778 @archiefivers @idextratime Omong2 soal sipil
Saya pernah nonton video jadul di Youtube , TNI nendang warga sipil yg ada di aceh  ...
Dan cerita tentang warga sipil dianiaya TNI di papua juga banyak yg berseliweran  di Internet ya gak??"
67,"@ABSetyono @kemkominfo Menkominfo Kutuk Serangan KKB Tembak 8 Karyawan PTT di Papua
Menkominfo mengajak seluruh elemen masyarakat tetap menjaga dan menciptakan situasi aman agar pembangunan infrastruktur Telekomunikasi 
@PlateJohnny 
@kemkominfo"
68,@AMCScam @RTooled There is no point in arguing with this tribe @AMCScam - am in awe as they rally and buy on falls with a false belief that is akin to the post WW2 ‘cargo cult’ tribes in Papua New Guinea / predictable &amp; unshakeable - just trade on that predictability - don’t spoil it 🤣
69,"@OposisiCerdas Segera jendral,..... Papua membutuhkan.....jgn dilatih dangdut an loh ya 🤣"
70,"Tolong diusut tuntas kasus pembantaian dipapua. Ngerinya ada organisasi papua merdeka lagi, krn ngerasa tidak di adilkan oleh negara sendiri"
71,"@KaredokLeunca__ @jokowi @tni_ad @Puspen_TNI @_TNIAU @_TNIAL_ @mohmahfudmd @prabowo @ListyoSigitP padahal Papua terkenal kaya akan sumber daya mineral logam seperti tembaga, emas, dan perak. sumbangsih terbanyak utk negara loh pak @jokowi .mari kita jaga &amp;kita bantu juga"
72,@CNNIndonesia bagus ini abis ntu kirim ke papua bukan buat perang  yaa tp  dandutan sama sodara KKBnya tutung disana qkwkwk
73,"@NothingElse276 Itu mama ganteng dari Papua🤩 wanita kocak , ramah baik hati , rame tuh di tiktok😅"
74,"@ABSetyono @kemkominfo Kami sangat mengecam insiden pembunuhan dan tindakan kekerasan fisik yang akibatkan hilangnya nyawa para pekerja dan teknisi lapangan PT PTT di tengah upaya menjalankan tugas melakukan percepatan pemerataan konektivitas digital di Indonesia &amp; secara khusus di Papua.
@PlateJohnny"
75,"@AlexanderRahar2 @lilik_triani @indrasemanggi @Ayang_Hyang @mohmahfudmd Eh anjing. Lo blm pernah ke papua bacot harga bensin. Skrng lo kesana buktiin tuh harga selinter 7rb perak. Mental penyembah kek lu mudah di setir, gausah jauh2 ke papua, lo ke pasar terdekat lo koar2 di jaman jokowi harga murah dan makmur. Buktiin njing 🍜😌"
76,"@ABSetyono @kemkominfo Menkominfo @PlateJohnny buka suara terkait 8 karyawan Palapa Timur Telematika (PTT) tewas diserang oleh Kelompok Kriminal Bersenjata (KKB) di Kabupaten Puncak, Papua."
77,"@TFraudone @archiefivers @idextratime Bisa saja NKRI gempur pakai jet,biar sarang KKB atau GAM hancur tpi korban rakyat sipil akan banyak banget, makanya cara terbaik berunding dengan GAM dan operasi darat untuk memberantas KKB di Papua,bukan pakai jet tempur dan digempur habis-habisan seperti di Yaman"
78,@Stevaniehuangg Mana ini panglima tertinggi mlempem bae emangnya nyawa murah-meriah. Kalo tidak sanggup nanti saya panggil om Putin suruh kerahkan drone Orion ke Papua.
79,@KompasTV Bagus..Ini bisa membantu  menjaga setiap proyek di  di Papua. Klo memang pemerintah gk mampu mengawal setiap proyek infrastruktur di daerah2 konflik seperti papua.
80,@Markonah_003 Jangan lupa kalau udah dilatih kirim ke papua berantas KKB. Kan cuma mereka yang paling NKRI
81,UU otsus dukung pembangunan Papua lebih maju. Nusantara Disiplin Prokes
82,@DonFlamingo_ @lilik_triani @indrasemanggi @Ayang_Hyang @mohmahfudmd Apa2 mahal itu nyanyian elo yang ngaku kaya tapi mental elo pengemis. Malu sama rakyat Papua jaman Soeharto dan SBY bensin se liter 100ribu mereka diam. Emang elo tuh ga kuat drajat 😀😀
83,"@KomnasHAM Woi!!! Sorot tuh di Papua,ada 8 korban,gimana sih?"
84,@Mythicalforest buat apa bunuh orang papua? untuk supaya kas gaji pejabat tebal dan mengģemplang pajak diluar negeri? lebih baik biarin saja rakyat papua menentukan nasib mereka! kita ingin damai
85,@undipmenfess papua
86,@marlina_idha Dan KKB Papua lagi
87,"semua tergantung diri kita masing2, klw kita baik org lain juga akan baik, bahkan bisa lebih. tpi jargon ini ga berlaku diwilayah KKB Papua.

turut berduka saudaraku, surga menantimu 🙏"
88,@tvOneNews Kenapa ga gelar latihan perang di Papua?
89,@TofaTofa_id Nanti klo ketangkep..minta  Maaf..lagumu lek kek..ke papua tu lawan kkb
90,"@jokowi Setap setop urusan Negara orang. itu pak KKB di papua kapan mau dinetralisir? 
itu juga perang pak. Di negeri bapak sendiri, harusnya pemerintah lebih serius dlm penanganan KKB."
91,@007koteka_ Dan sangat disayangkan Komnas HAM tak bersuara melihat peristiwa keji ini di Papua.
92,"@Dputrisolo Kecintaan TNI pada warga pedalaman Papua tak diragukan lagi, Salut 👏👏"
93,@tvOneNews Sesekali latihan di Papua
94,"@GaryLineker It is a good job the world didn’t boycott UK in the last 100 years: Empire, Ireland, sending military arms that killed at least three million (Biafra, East Timor, West Papua, and killing the left) in Nigeria and Indonesia. More recently, Iraq, Libya, and arms to Yemen - Hmm"
95,@Dputrisolo Ada apa dengan Komnas HAM yg membisu terkait pembantaian 8 warga sipil di Papua??
96,"@hanya__dikira Hahahaha...
Gimana daerahnya yaa...

Tau deh di Papua...

Punya bahasanya sendiri...
Hehehehe..."
97,"@jumalikaalajeng Layaknya negara afrika ,semua negara afrika kaya akan sumber daya alam &amp; mineral ,knpa jarang ada negara afrika yg berkembang ? hnya satu,Afrika selatan itu juga persemakmuran inggris kayak papua nugini . Di afrika sengaja di ciptkan konflik terus menerus ."
98,@pacekriboow @berryaro1 @kompascom Boleh kita beda pendapat tapi jangan sampai terpecah belah bangsa ini.... Salam hangat dr saudara di Jawa...sy suka pemain2 bola dr papua gigih dan kuat... Love papua 😍
99,"@tempodotco Hanya kata""kenyataanya bisa lihat sendiri dan ambil kesimpulan sendiri,apa benar cinta papua."
100,"Jual Masker Wajah, Pemutih Badan, Obat Jerawat Herbal Alami di Papua, WA: 082134685661 (Anwar) Garansi Produk Asli Original"
